"","ANG_1","BDNF_1","BLC_1","BMP-4_1","BMP-6_1","CK b8-1_1","CNTF_1","EGF_1","Eotaxin_1","Eotaxin-2_1","Eotaxin-3_1","FGF-6_1","FGF-7_1","Fit-3 Ligand_1","Fractalkine_1","GCP-2_1","GDNF_1","GM-CSF_1","I-309_1","IFN-g_1","IGF-1_1","IGFBP-1_1","IGFBP-2_1","IGFBP-4_1","IL-10_1","IL-13_1","IL-15_1","IL-16_1","IL-1a_1","IL-1b_1","IL-1ra_1","IL-2_1","IL-3_1","IL-4_1","IL-5_1","IL-6_1","IL-7_1","LEPTIN(OB)_1","LIGHT_1","MCP-1_1","MCP-2_1","MCP-3_1","MCP-4_1","M-CSF_1","MDC_1","MIG_1","MIP-1d_1","MIP-3a_1","NAP-2_1","NT-3_1","PARC_1","PDGF-BB_1","RANTES_1","SCF_1","SDF-1_1","TARC_1","TGF-b_1","TGF-b3_1","TNF-a_1","TNF-b_1","Acrp30_1","AgRP(ART)_1","ANG-2_1","AR_1","AXL_1","bFGF","b-NGF_1","BTC_1","CCL-28_1","CTACK_1","DTK_1","EGF-R_1","ENA-78_1","FAS_1","FGF-4_1","FGF-9_1","GCSF_1","GITR_1","GITR-Light_1","GRO_1","GRO-a_1","HCC-4_1","HGF_1","ICAM-1_1","ICAM-3_1","IGF-1 SR","IGFBP3_1","IGFBP-6_1","IL-1 RI_1","IL-11_1","IL-12 p40_1","IL-12 p70_1","IL-17_1","IL-1R4 /ST2_1","IL-2 Ra_1","IL-6 R_1","IL-8_1","I-TAC_1","Lymphotactin_1","MIF_1","MIP-1a_1","MIP-1b_1","MIP-3b_1","MSP-a_1","NT-4_1","OSM_1","OST_1","PIGF_1","spg130_1","sTNF RI_1","sTNF RII_1","TECK_1","TIMP-1_1","TIMP-2_1","TPO_1","TRAIL R3_1","TRAIL R4_1","uPAR_1","VEGF-B_1","VEGF-D_1"
"IL-1b_1",39.2242469469881,14.7197428888978,5.95925723645343,10.5712205391052,7.63750142665333,5.06465048548688,5.81520649476513,10.0271184136338,11.0687947235817,7.08311959650186,3.86082057912002,5.05778196102375,4.01806668761976,3.01080188918085,3.68610943820005,3.88265356080126,4.60969998433534,4.46865570987884,3.44779180417894,4.91755839194058,4.90172341135717,8.11531130022735,11.0668633417741,4.69138749017513,5.39817026869571,5.24872604996308,3.42258919017388,3.60342309420628,4.4773808742099,0,9.50614857704086,3.0373172846344,4.24729211912199,3.98458431493845,4.76430558048516,3.56740624873899,6.42078896319149,7.2789203125753,3.99201103793269,5.12085381767468,5.2176072469971,3.46035197954259,3.3538301663815,5.36794674134476,4.35866775328625,4.26056829741735,7.12860789119384,3.86855720995866,25.2362282660611,5.07186413929484,31.3342345399068,15.1083358984026,27.0877466140015,6.17134002858222,3.61320749686916,3.87496036846921,3.5018394260862,6.26266356140403,6.43605476507573,6.50317626045216,41.8396793216583,9.04799957543007,7.61159240815708,5.32573289627207,6.533911605923,8.01224993504598,5.48544998726854,7.42240246977705,4.80455512577262,8.58185291033812,5.3944173584782,5.78037933942504,4.64154843245372,7.4833318965411,6.14104482929703,4.39745388527201,17.0789120563215,5.38820148859952,7.49630975138558,5.95774785093605,4.81728270016481,5.07775078679447,4.69649157792956,15.9199656536325,4.74033056607754,4.29584895526393,6.19246081553137,8.93635941455137,4.5985983047473,4.58578478199001,7.28621392043253,4.64433655305916,5.79170469442416,4.58176626890841,6.16474932818104,17.6374043702591,8.46774682238808,6.67778054348001,5.50860522427849,7.29640804024366,5.91546681418081,6.86658535734701,5.05490306867083,13.602707269035,4.91412063126441,5.02437317590865,5.1147826029969,5.84407587717398,12.3406651877485,6.2255231099335,9.77523099545162,11.4598872753816,18.1548585662959,28.057259993195,5.36494063051845,14.8679007423546,6.93178894914911,5.55335464721209,6.99996666622641,5.59883560242753
"IL-1ra_1",33.7947483277904,11.0123457565855,8.81839223654981,6.29456871817714,7.11628404079866,7.59572713030504,7.41976281352242,8.89002857285432,11.0458380535261,8.26562423480162,9.64501179964012,7.90497680197645,12.0576280422426,10.7912241191779,10.1223115449682,12.3422492675263,9.24643258991181,12.8684402110758,10.0410627523927,8.55353153707413,10.4708887148019,8.6006640511459,8.53709125391267,11.3527460178757,12.3712010533992,13.6771773685221,11.2486412936318,11.6530176885377,9.7018497614758,9.50614857704086,0,10.2747273562982,8.19183440955048,8.75851771274442,13.0522832215542,10.6923753815909,14.458113255371,9.81271562224505,9.6862831932571,8.24779353054682,10.5664711855696,9.43816733576691,10.5788099144899,7.26949168542509,7.73001751465201,8.48543237362561,5.9573013019862,10.1414301203303,19.5877806919933,9.04657286861563,26.2296607469388,11.9071665937151,23.0922710400588,7.71919422528017,10.096624466039,11.8702270462406,10.1827488162749,6.90866033670958,11.1071487180289,7.37272257726477,38.3579024999122,13.5285417869067,9.40674698442262,10.5073644793497,9.35330287768581,9.3143432092316,10.9034656300843,9.53669010851801,12.2907172199524,9.8266418373098,12.0190668934981,8.79093846383707,11.3043270541774,8.81776838308973,12.8810881553279,10.8526872253576,15.5122981033833,10.8529979647015,10.6881075230365,9.68522185091526,11.9209834788078,11.0506957376414,11.638657457471,13.8708150254917,11.6630917487303,11.1133600080429,8.71642306925833,9.98364185898603,11.7373674601384,11.868860734077,9.19604144368657,12.2405545104405,13.5547612274707,10.4868776134571,13.1073617809779,14.2725146231411,10.6275664016545,11.2863097572119,10.7777680500267,10.0828762947162,10.0042356635278,10.1884584634045,12.034980374166,11.6442399231815,12.0176150554599,10.6362979216702,11.5182463699697,12.9740785067487,13.5500422046555,11.4052009025782,10.4229728522156,12.6556244044885,14.0614373381724,23.8938569413989,9.71311925433576,12.237525910427,9.75006649843657,11.4310283771194,9.96445299606353,12.0165560000797
"IL-2_1",40.1229593715198,15.4888348715288,6.66866842897829,11.3021748721345,8.29250897869994,5.24648607997706,6.11208074257629,10.5363043708625,10.7083721457511,7.46085385723093,3.52049536435812,5.69465193334832,3.19760298089817,2.36059432574075,3.44852561769041,3.3219294438525,5.18788659956395,3.55836803922562,3.07163187296245,4.33132286335261,4.90148682273327,8.52525374073999,11.6313723168076,4.31611143940185,5.26950601142192,4.37582634350298,2.2434621980095,2.94326326752825,5.15189335584855,3.0373172846344,10.2747273562982,0,4.15889498156512,3.82937586783819,3.66863535958769,2.65680101887127,5.37592459180503,7.60639351665135,3.79318559242496,5.1100803456169,5.09531982104132,3.16206563984577,3.09001748876309,6.13365344186497,4.62057613520476,3.93328891824017,7.76962544336657,3.80485111231449,26.0605261276332,5.29926797161132,32.107556465377,15.7872290332838,27.9417440964701,7.01898788701363,3.64403126592056,3.41346530517508,3.22079968744891,6.64735896873612,6.73894250108188,7.08427954825808,42.4313817605477,8.67587942231784,8.26861634491143,5.52277082575757,6.78011410317897,8.63762702437748,5.45938119658527,7.893849319527,4.83008601198163,9.22698878888161,5.04474728952403,6.31297293414378,4.60496018462961,8.1790328407371,5.88507738292561,4.61887630564243,17.7092682151221,5.46584564621727,8.12120333171282,6.31801612646798,4.51355829755722,4.71972502703138,4.72377878252176,16.5419412650367,4.60379738860613,4.16629748101343,6.56440409095738,9.39639343905506,4.49570261413698,4.58860501525672,7.61910924576806,4.3587075924241,4.94889411280712,4.70561139615045,5.82015775247315,18.2893336760111,8.73666348211749,6.86247954559215,5.30790011682816,7.55610281551048,6.68781325560027,7.2580865650236,5.09654254124455,14.0172347987727,4.38443844462644,4.77950541675497,4.78172474413659,5.43094651158098,12.8231198051623,6.28273681938459,10.1929441836898,12.0096348220815,18.9544540644428,28.8724241179608,5.42131028502582,15.5604260326093,7.32376943075062,5.46197354841248,7.64691265156372,5.68584430324254
"IL-3_1",37.6233363208438,13.5174106706632,6.40877149843854,9.4280633812113,7.02924136913052,4.59969146965578,5.44676517230986,8.90798625219701,10.910910090393,6.38027661161916,3.89073622364921,4.39826729428417,5.67101721911212,4.70149663925298,4.04914437822557,5.99867697102799,5.12479418650643,6.41715889443212,4.15980097486368,5.06467256301691,5.25668256807801,7.67793592059356,10.0618120076695,6.03523434527637,6.64049411231941,7.19230061071523,5.06019191743645,5.34381872339812,4.60068473960293,4.24729211912199,8.19183440955048,4.15889498156512,0,3.59420599370771,6.36775024278058,4.20556727134303,8.03587993888256,6.10852279868525,4.82705841370497,5.07114019687551,6.47463658504299,4.50918738273641,4.92056616956811,4.61366630419423,3.49524711402674,4.56467666552495,5.98345418331551,5.13988724459479,23.9935353285683,5.83432883813865,29.8611485652923,13.8817320635205,25.4927635289717,5.80973329141318,4.77299534778409,5.73985108314784,4.78178091796953,5.84378703411616,6.90115626851409,6.37979382031981,40.6157637781474,9.63588665868422,7.83143348256563,6.31424950294107,6.7505776618775,8.2290600203503,6.2782073286824,7.88969450865495,6.50402006759163,8.04440523531361,6.72245524342231,5.85706896270568,6.04890544652393,7.05698377172737,7.39289559109666,5.60189361853774,15.1960445001623,6.09718784005893,7.23475112687512,6.16731182338681,6.05859291886707,5.74282158928011,6.26219377959333,15.4940226079693,6.11732866543698,5.17648355835547,5.70439211326194,8.39855977828625,5.98772592328365,6.29709949858563,7.12491599475094,6.31627986327065,7.27696802970712,4.77030480358307,7.72134891465788,16.3111590021085,8.53024716134717,7.08740451757748,6.22397962471795,7.72829824285813,6.60392244212921,7.12809600908146,6.67308137267146,12.6375046328406,6.14622774134231,5.71834828894802,6.32590216256482,7.28222328853106,11.9375595681366,7.38675343072715,9.19098982624873,11.3754463142237,16.8256184838503,26.5153372943386,5.56499392297073,13.7383473887458,6.88320090472747,6.61758265368634,7.08040419379226,7.02609029158919
"IL-4_1",38.8510637609624,14.5317268457466,6.3657369825053,9.46360584652562,7.20860052208087,4.54250035786691,4.88083739319635,9.01682010575662,9.92566811841112,6.48781392969929,3.95996641925349,5.24356590688896,5.13096527179341,4.12498345475643,4.4630206194522,5.54545187915111,4.83713071369801,5.8164947117879,3.58148373480954,3.04830316909246,5.48288364003635,7.13257484112145,10.222223045296,5.10421139708433,6.00228517088414,6.59773737014896,4.26097343269762,4.97743328740349,5.34298527364725,3.98458431493845,8.75851771274442,3.82937586783819,3.59420599370771,0,5.58548576011228,4.04056991425651,7.20226862941441,7.94412455699605,3.33758002211731,3.67611345551155,5.07210892094474,3.11465588373536,3.73029959998119,4.41824575050201,2.74769880458439,3.38819513580395,5.91477833610929,3.37092635394077,24.4086136262225,4.87631267142267,30.9714566646426,14.205984518409,26.6134240183221,6.50639237550476,4.47938267109524,5.22322468949409,3.91524686666742,5.56659594035301,6.32112889001571,5.58513439569679,41.7395943483929,9.18790024882443,7.90256333494475,6.14803348291185,6.56963784299768,7.79891529403533,5.71465372123609,7.23612919815342,5.9000729154429,8.65485422936824,5.76780933839266,5.86837775544649,5.84973676760823,7.80140815692377,6.85701883633356,5.54445910553852,17.4295011238444,6.22635124781029,8.49755735631894,6.06817711913179,5.78222139500125,5.5932141429865,5.80124245089749,16.0025354045618,5.71212505878146,5.56325145897833,6.34993071573586,9.39970796291936,6.08814368155891,6.04386821460718,6.8171560015721,5.41530004085262,6.33950938432625,5.65709294294966,6.4967613906187,16.9196354121587,8.48687357541087,7.51327131051898,5.44794355296717,7.01029025961251,6.75743448240652,7.19919574815776,5.91584999753065,13.3866242268222,5.14171020612254,5.01120229078202,5.33674822013387,6.39644771086249,12.269267300542,6.90355170170177,9.31219418024168,11.1731509863986,17.7313323285481,27.9256107380113,5.66496206452845,14.3375823168364,6.78456925651928,6.00873180666541,7.47924282176463,6.77831718899223
"IL-5_1",42.2958101955685,17.8154382049034,8.59426194591404,13.7404131149705,10.4226329894287,7.35397022375555,8.14020941238075,12.3484781945596,12.3028734804675,9.24846492556304,5.2154403307577,7.63530203272205,2.75299291347783,3.45889128222509,5.1999131561678,2.74051000476083,6.80733591054977,2.12504857488901,4.39829449534623,6.41731305824453,5.84423573143748,10.3348536218224,13.7831915940086,4.70605230933599,4.9181973344571,2.583878667379,3.01577326283536,3.2622143006142,6.78421004945314,4.76430558048516,13.0522832215542,3.66863535958769,6.36775024278058,5.58548576011228,0,3.70112344485404,3.81943230257597,9.26524415096056,5.23355904808481,6.85091267156732,5.7707038976711,4.75039787998254,3.61125916981444,8.04651893572163,6.67032528256891,5.80617835816596,10.020671303828,4.39273414824495,28.2618109011217,6.94743298870159,34.3906776502368,17.613362940075,29.7469658103232,8.89058738197324,4.74647204568073,3.1177115719055,4.14662169406256,8.94461641742517,7.55795025057006,9.17039353428459,44.2009257085385,9.22650329681562,10.0609117815649,6.64162322292624,8.31978277118341,10.0705068518908,6.17072305575905,9.16241731531689,4.48289463220633,10.5076304087821,4.65478636563486,7.73962220435425,4.96567697307578,9.82946288381386,5.23062242749149,5.14032875801387,19.4382915481076,6.25566643450899,9.41239185066619,7.43516427880719,4.33744149316633,5.20456452194289,4.66208441280526,18.2451664077169,4.82916402241406,4.85435738196887,8.24235245462237,11.0603734818521,4.75689645836712,4.2677627509623,8.85724482862955,3.45852769729204,2.95909205647703,5.61868019430137,4.44837989862777,20.037226186528,9.54736013316342,7.56722068230571,5.96813226396047,8.51858274176866,7.76582839093337,8.27796953069298,4.64959448292064,15.7706044735352,3.77047525109381,5.09632243263245,4.43435675133202,4.10957832100988,13.6021698137561,6.75643178089905,11.394324517282,13.0975039656562,20.8928508677191,30.9320835742986,6.62880391043847,17.2752319347785,8.37968736386012,5.55809870338516,8.77670831146621,5.6240553116592
"IL-6_1",40.2305983067683,15.6486514282941,6.8870490393218,11.4167813844932,8.42664605888773,5.34731133541382,6.21339736046258,10.5729351578041,10.9051661815232,7.79979106368761,3.73636051408429,5.87465984631041,3.4984043687806,3.07590589884211,3.60713448825804,3.77311208518218,5.75362580064338,3.98980561962949,3.61352415609855,4.99159157839403,4.85869453847238,8.90956738788938,11.8841495726917,4.44858498738487,5.43840562176375,4.71469358452076,2.92347471001,3.52203689080103,5.38105911484719,3.56740624873899,10.6923753815909,2.65680101887127,4.20556727134303,4.04056991425651,3.70112344485404,0,5.4175589019881,7.41042799261239,4.30319008303898,5.54229798395309,5.69463656218928,3.77517331965851,3.4366800662464,6.13657533379013,4.61083063260615,4.45924459420621,7.99590262632771,3.75704686511231,26.0957424928049,5.58099073756364,32.2032667846198,15.9379177660674,27.8368143595509,7.26130103726542,3.56795035206838,3.4022084764166,3.43155272070969,6.93416562141185,6.93457399033181,7.37394735503175,42.7352232689097,8.83089552666619,8.69180080791339,5.99729243044932,7.18614388249619,8.8783796898384,5.83195090055924,8.14081219220122,5.09035176838261,9.20466259430338,5.16343629196073,6.67223921309334,4.73896033370297,8.16856953301842,5.87607883311958,4.70663974640303,17.7175927333037,5.71639756523482,8.26924654836866,6.26953422494239,4.92972165862012,4.77789946267521,4.69279089426449,16.8364403377951,4.96436953774442,4.29579936757854,6.79782732242782,9.64550503796445,4.83173144128978,4.84347244167104,7.62353111176563,4.53870856422685,4.93741127412898,4.87941343326801,5.8466708550461,18.3971644871008,8.64336854991486,7.36676837962903,5.50915836619895,7.8302057558779,6.85060573078102,7.39283973635029,5.47888530608053,14.2189559317795,4.50567236732118,4.77024158266552,4.92127642702784,5.39777920873341,12.8479304463173,6.45242408915434,10.3592014053829,12.4622012020539,18.9521648800028,29.0296692160014,5.5709347993711,15.7147877816391,7.5347046065006,5.46223489630736,7.91082947943338,5.75401191220677
"IL-7_1",43.3153094003647,18.8297929136982,9.7736391547265,14.8365713004101,11.3987678426243,8.67152545298166,9.48202341246891,13.6670109224852,12.8057550580777,10.3263990540172,6.86353972887976,8.96150382570321,4.50715923923005,4.97744320777193,6.75610530972935,4.51096788327079,8.35112277635931,4.04336963743033,6.04948085386162,7.49377030912725,7.11553733201278,11.6261128282929,15.0236271306148,5.08426539178069,6.75802553044581,3.856434782928,4.62958012710809,5.08347031816851,8.47585876563388,6.42078896319149,14.458113255371,5.37592459180503,8.03587993888256,7.20226862941441,3.81943230257597,5.4175589019881,0,10.6569831924625,6.40757726182832,7.77619325844566,7.11086630861188,6.43853181084346,5.39906144362263,9.56557041476393,7.92415714603965,6.94237127738733,11.4548682278951,5.64231853035331,28.9152797462049,7.63655287244941,35.2836803653868,18.6368136874219,30.7370491102559,10.3076168149597,6.22748373924546,4.41288903724756,5.40706434891191,10.0703611601352,8.52578748300394,10.2868209902591,44.8239641058976,9.78585557365771,10.8771846632231,7.59247758082924,9.24463950659788,10.835675627599,7.18168388581022,9.80601967421896,5.61467591120755,11.667385333081,6.03660612765208,9.01380512793322,6.36333327417449,10.6817927717534,6.209978712049,6.07011484901666,20.3855491850023,7.06746375824218,10.5861673323443,8.44106301760935,5.78982253472987,6.31203441679931,5.89296456364908,18.8666809739769,6.22716086361657,5.89034405908853,9.20890588703002,11.7132284815548,5.71117355611518,5.59946042107004,9.44343998791911,4.49076953342146,3.8660047503669,6.68806789604903,5.13161991083266,20.7779827818304,10.3503733031103,8.79637202183541,7.02023199335526,9.27506237848129,8.72648368730628,8.87323820829984,5.86380450329288,16.4172260873032,4.87957109835843,6.17661956349914,5.46524723693333,4.96679009874791,14.4019215500091,7.70735240797728,12.2825681447212,14.182055926305,21.7842523512993,31.8716124075236,7.32387303370618,18.0611418050243,8.9068531116343,6.18495983163539,9.68859204294289,6.22846062146218
"LEPTIN(OB)_1",36.2972830263087,12.8513007486639,7.15671988000952,10.4054265333831,8.35987268020567,6.61160428414404,7.96955387948765,9.59110909789118,13.0011817322526,7.88244743067787,6.11291000100155,6.12750111326591,8.00505121717733,7.50842270280659,6.34454975864593,8.27105463384068,7.55301491120107,8.69813985689932,6.9721220756562,9.00916885038044,6.12288580579024,9.84142453478585,10.6334716192763,8.20522705588157,8.44772026708784,9.17173863957668,7.97266962814609,7.82904826548395,6.49723979915833,7.2789203125753,9.81271562224505,7.60639351665135,6.10852279868525,7.94412455699605,9.26524415096056,7.41042799261239,10.6569831924625,0,7.76731284599372,8.30783536879867,9.23515058412654,7.95745258676737,7.92704463258839,7.23220661302361,7.23162554050456,7.78920566011811,8.14132653997803,8.80043105530162,23.4717585427334,7.96651977762542,28.7931510986795,14.8355761603193,24.8187736325373,7.34352041456688,7.59188998281184,8.24450259175987,8.19458708218372,8.20526975267996,9.43718151864355,8.57849357849168,39.6802808065703,11.1198154256381,8.43525546497804,7.64801716292584,7.87408253466162,9.15915182784322,8.26083699004635,9.62994209572772,8.62368181627327,8.60016032914004,8.73630948415098,7.60888363815506,7.40123641938415,7.56530612291819,9.76013956223269,7.80531888771974,14.4694401001008,7.85341112198672,7.44637326185731,7.8252058805231,8.084819211299,7.5563905192842,8.66396136085964,15.4380424636433,7.76965969324278,7.40093646795964,7.27964156948093,8.68830433529189,7.86322318882179,8.13727815013481,9.38727330327806,9.03329002137028,9.91700422385484,6.68083861587923,10.3510180111242,15.8785942713946,9.85606930235082,7.75813749587708,7.91242159802871,9.40940126328231,7.71923200922807,8.45637955390545,8.85453175386103,12.7405091174855,8.80302093826086,8.19714485341269,9.07507349516752,9.53392204092401,12.1820122237493,9.09170237303262,10.6584816147551,12.4655864787742,15.8840852490149,25.1004176278114,7.7831678389744,13.9793274427151,8.97647697450178,9.06777554495525,8.42814940008899,8.74743151125982
"LIGHT_1",39.3431551470107,14.8112670580505,6.25079170664699,9.89705458910052,7.24698322127955,4.80442933861824,5.25825690887572,9.12458509343956,9.90554421438659,6.24711952870939,3.86111585013553,5.20774002526219,4.49956559435502,3.62503817651179,4.47189445844876,4.91347111640032,4.60409071013995,5.0647543845046,3.17756763421373,3.76063844282415,4.89844618064935,7.12743539943835,10.5924720398332,4.06255138850178,5.21111645698103,5.82470962052626,3.80368735630708,4.35374677581189,5.15399424489329,3.99201103793269,9.6862831932571,3.79318559242496,4.82705841370497,3.33758002211731,5.23355904808481,4.30319008303898,6.40757726182832,7.76731284599372,0,3.4028293195862,4.6090090933493,3.19919613567044,3.57733482914521,5.30873852464689,4.0105496330603,3.82414595675908,6.85621563615468,3.68206870946729,24.678360490323,4.50943694302544,31.4549768449915,14.4355694818284,26.9013686862156,6.29737138931674,4.16116417824186,4.56122682085619,3.46629373602404,5.9379769327411,5.87031198863508,6.01127707640391,41.9165106460487,9.14176324166428,7.73785557645567,6.04120147852481,6.44531678544596,7.66050234246276,5.33267331368616,6.89547023538484,5.40799769507634,8.75586949096941,5.26839218615142,5.78671097937528,5.15092134200443,7.76224413226471,6.13803655670266,4.99399858253947,17.7510387820358,5.76025706918541,8.39824748976255,5.69108661610685,5.211250271556,5.33756484592813,5.36187557326576,15.8026085932283,4.82062863281458,5.27281634042955,6.29135820158921,9.28734083674191,5.58205187022581,5.3584600806353,6.61133908918697,4.90371442367347,5.48440704118321,5.48721742115882,5.72972172251149,17.0499634502936,8.16511807244175,7.17035184670911,5.37562662735446,6.92174585882573,6.26603617742037,6.59764983231722,5.25109602762195,13.1889891657741,4.90776561365462,4.43816368879718,4.80032580250974,5.90245444445295,11.9931102223646,6.45748779220945,9.11860040594524,11.86281362512,17.8617343901347,28.2040074795581,5.43826805005599,14.4289422902575,6.69622463213469,5.75786145854842,7.09251471157844,6.1562274658306
"MCP-1_1",38.6530434087776,13.897744231323,6.30921069214902,8.34350075333683,5.81527571346579,4.05863599443997,4.20657492839457,8.2837807515077,9.26968754694154,5.7299878067925,4.92876613864077,5.24297096707031,6.12017405211959,5.159062165223,5.841502980692,6.72987789506434,5.36893467317486,6.86330412651007,4.49773550354208,3.43612087234966,5.58357315335512,6.56414997833376,9.44230845976409,4.90131783754972,7.16163993786189,7.64454685787396,5.54871245035016,6.07405202636685,6.33191900208515,5.12085381767468,8.24779353054682,5.1100803456169,5.07114019687551,3.67611345551155,6.85091267156732,5.54229798395309,7.77619325844566,8.30783536879867,3.4028293195862,0,4.4725368811087,3.70891214101283,4.78952105451262,4.96803974243274,3.60555146871053,3.39911232985795,5.98377008400146,3.94807307869873,23.5920882751618,4.29024707638909,30.8185323584108,12.9172437448277,26.2662379921107,6.01208928341403,5.05509813701524,5.94580148243285,4.19253819120858,5.08996173225368,6.56534393295897,5.38013602686393,41.7171867469032,9.57419005575042,7.88554706149068,6.53308219586076,6.63275138002832,7.17035534111909,6.25534392224782,6.71363001723217,6.81033168170807,8.55696871738467,6.55581298812601,5.74575141780579,6.43498120348187,7.50370999023707,6.8825917854146,5.66989844902253,17.7054811874979,6.50131168970635,8.81718000508941,6.03312635885308,6.59582592734932,6.08738866041213,6.27272015349209,15.2790798464508,6.35432322673714,6.34447457153489,6.19408475772981,9.10183535147215,6.74749622655304,6.50188957044161,6.19764806660471,5.95405350604887,6.97268013933207,6.33867094633472,6.56893495298375,16.5152921187803,7.83029184774785,7.71831613071276,5.90672170654878,6.50815982917153,6.56973272197599,6.62487786544955,6.20560938351688,12.4861631457826,5.90553269424867,5.05815645530564,5.5064323080668,6.89695776422232,12.2112324799651,6.66650067195624,8.85388514035349,11.3034948655254,17.1506818816307,27.8296957322555,5.58063643413418,13.6677787043729,6.1998292402426,6.25915681650032,7.29405708198362,6.92668544897135
"MCP-2_1",40.7007148725259,16.1173385498132,7.71903139424673,11.3679648349882,8.66097531922738,6.25491360549205,7.09795596178933,10.525343177238,10.9675472867565,7.5177124361161,5.64157867081869,7.11381461372481,5.52624000041637,5.22933883570961,6.3156835677788,5.70559177570079,6.42276813889034,5.75444774849768,5.04329958075596,5.34279836620787,5.9905765290252,8.79067468633116,11.763335571502,4.89273117091669,6.68153345448522,6.42654084863956,5.3361772424108,5.51455668042312,7.07227646128695,5.2176072469971,10.5664711855696,5.09531982104132,6.47463658504299,5.07210892094474,5.7707038976711,5.69463656218928,7.11086630861188,9.23515058412654,4.6090090933493,4.4725368811087,0,3.74794590995494,4.36795971750214,6.81468652058771,5.5080614003819,4.66436984227923,8.36243717212387,4.59428921975532,25.8729135475819,6.21683094330767,32.7415250755664,14.9845207461144,27.9938387977514,7.48096478372336,5.52043812974521,5.42890581500495,4.76112454720084,7.29045056100166,7.49854959368628,7.66274492801639,43.4334828212056,10.363352428037,9.79712589574631,7.30713298866499,8.18847554095703,9.03647583581995,7.39161381517525,8.58756296004241,6.29085960725779,9.87962813057269,6.46030841278487,7.1359081719879,6.36232156361226,9.42327670065264,6.83008979520723,6.14354168155741,19.1224352230317,7.40872257403896,9.61574429655768,7.29624109204594,6.54738699284387,6.60824236985249,5.91265168919574,16.8999297429265,6.15979571621999,6.54681618371699,7.7557891433437,10.3832630349956,6.67062651803026,6.36256378535657,8.2509787008764,5.8410710824949,6.20082914920887,7.03735413638884,6.01141041579354,18.5473524875656,8.74109622244596,8.33621678317242,6.41747051183473,7.82184134921488,7.40336014379337,7.94191863421416,6.13401095902685,14.7725156582397,6.00209969569409,5.74145371319718,5.66260025838469,6.40365427531101,13.247355942449,7.18980735958839,10.7323523099698,12.3825706636776,19.3796849330606,29.5764634839864,6.87698318103835,15.8044044982303,8.01737544880526,6.65735798470341,8.54323029838745,6.77362264717015
"MCP-3_1",39.8017521314208,15.1490455884617,6.69349859240763,10.3635803967358,7.44130106873317,4.85324284498598,5.20584170378394,9.19911883008279,10.0797054542226,6.7200080155866,3.87115130070849,5.44563620448917,4.15844050990171,3.35058272269572,4.61283991980552,4.62004322946433,4.58816906073445,4.77275550942402,3.26685786945666,3.70022794389367,4.8455709184557,7.4767081977061,10.8991236455798,4.56315988596411,5.27073102185119,5.48754310539987,3.62696413836446,4.0490472978368,5.06895766575287,3.46035197954259,9.43816733576691,3.16206563984577,4.50918738273641,3.11465588373536,4.75039787998254,3.77517331965851,6.43853181084346,7.95745258676737,3.19919613567044,3.70891214101283,3.74794590995494,0,2.80478154694723,4.96921887947718,3.8094092653257,3.20369637595277,6.89817137015246,3.08890451365038,25.158927222138,5.08823927509162,31.9655979880733,14.4200481916978,27.2131104138421,6.51723753243443,3.61673281682626,4.03742619753316,3.06946259705895,6.03841635426308,5.69292621547947,6.23823663656652,42.3950477015896,9.04031796832697,8.31367238892165,5.82398096769763,6.74956069460635,8.12493383712803,5.62900252006658,7.50591524756876,5.31489168247617,8.79338433283301,4.88034950505301,5.73468973757206,4.80772951939073,7.91285273766864,5.76424882311632,4.74337175800743,17.8066667228261,5.87392725536878,8.33298683514346,5.95660535123961,5.11585042335419,5.09366731789465,4.93353795868962,16.1402891654718,4.71534894765589,4.75013477841883,6.27577513971728,9.30581164280855,5.35891453185552,5.04699875984911,7.03230347379155,4.5009433779856,5.40577377036525,5.18017508798817,5.58621199938822,17.76747180427,8.43567147789812,7.01260104570931,4.64621415573287,6.83619116650473,6.13309216566747,6.75391465087915,4.92725086386502,13.6156872124957,4.54982746818611,4.62386843332184,4.76859339905417,5.59081124951444,12.2462000587982,6.20780372906556,9.59352887725545,11.228155964516,18.2107682113239,28.6341122559503,5.40258730169083,14.9571567780705,6.81989829106494,5.44283419156971,7.37149667329158,5.82194001809509
